id,content,date,retweets,favorites,mentions,hashtags,,,,,,,
1.26785E+18,New York City put on an 11:00 P.M. CURFEW last night. No wonder they ripped the place apart. Should be 7:00 P.M. CALL UP THE NATIONAL GUARD. # SAVENYC,2020/6/2 11:12,39291,184430,,#SAVENYC,,,,,,,
1.26787E+18,Great new book out today by @ DineshDSouza �?get your copy today!https://twitter.com/DineshDSouza/status/1267757853252567040 �?2020-06-02 12:39:07,17013,63164,@DineshDSouza,,,,,,,,,
1.26788E+18,"Decorated combat Vet @ MarthaMcSally has a great new book, Dare to Fly, which tells her story as the first American woman to fly a fighter jet in combat. She’s tough, tested, and true. A real fighter for Arizona. Get her book today at http://www.daretofly.us !",2020/6/2 13:04,12499,54826,@MarthaMcSally,,,,,,,,
1.26789E+18,"My Admin has done more for the Black Community than any President since Abraham Lincoln. Passed Opportunity Zones with @ SenatorTimScott, guaranteed funding for HBCU’s, School Choice, passed Criminal Justice Reform, lowest Black unemployment, poverty, and crime rates in history�?,2020-06-02 13:27:55,60790,253622,@SenatorTimScott,
1267885679175970821,https://twitter.com/realDonaldTrump/status/1267885679175970821,...AND THE BEST IS YET TO COME!,2020-06-02 13:27:56,30370,145552,,
1267903423954980864,https://twitter.com/realDonaldTrump/status/1267903423954980864,Macy’s at 34th. Street", long the largest single department store anywhere in the world, & a point of pride in NYC, was devastated yesterday when hoodlums and thieves vandalized it," breaking almost all of its large panels of storefront glass. What a shame. Bring in National Guard!""",2020/6/2 14:38,41405,177755,,,,,
1.26791E+18,pic.twitter.com/IewZefNKsy,2020/6/2 14:51,22071,68599,,,,,,,,,
1.26791E+18,"Sleepy Joe has been in politics for 40 years, and did nothing. Now he pretends to have the answers. He doesn’t even know the questions. Weakness will never beat anarchists, looters or thugs, and Joe has been politically weak all of his life. LAW & ORDER!",2020/6/2 14:56,64590,284519,,,,,,,,,
1.26796E+18,"Washington, D.C., was the safest place on earth last night!",2020/6/2 18:22,40299,303548,,,,,,,,,
1.26797E+18,“Media Falsely Claimed Violent Riots Were Peaceful And That Tear Gas Was Used Against Rioters”https://thefederalist.com/2020/06/02/media-falsely-claimed-violent-riots-were-peaceful-and-that-tear-gas-was-used-against-rioters/ �?2020-06-02 19:16:23,32618,108094,,,,,,,,,,
1.26799E+18,"Had long planned to have the Republican National Convention in Charlotte, North Carolina, a place I love. Now, @ NC_Governor Roy Cooper and his representatives refuse to guarantee that we can have use of the Spectrum Arena - Spend millions of dollars, have everybody arrive, and...",2020/6/2 20:06,18816,81467,@NC,,,,,,,,
1.26799E+18,"...then tell them they will not be able to gain entry. Governor Cooper is still in Shelter-In-Place Mode, and not allowing us to occupy the arena as originally anticipated and promised. Would have showcased beautiful North Carolina to the World, and brought in hundreds of...",2020/6/2 20:06,11583,53469,,,,,,,,,
1.26799E+18,"...millions of dollars, and jobs, for the State. Because of @ NC_Governor, we are now forced to seek another State to host the 2020 Republican National Convention.",2020/6/2 20:06,14645,64800,@NC,,,,,,,,
1.26799E+18,"Our highest respect to the family of David Dorn, a Great Police Captain from St. Louis, who was viciously shot and killed by despicable looters last night. We honor our police officers, perhaps more than ever before. Thank you!pic.twitter.com/0ouUpoJEQ4",2020/6/2 20:30,112807,429770,,,,,,,,,
1.26801E+18,"You got it wrong! If the protesters were so peaceful, why did they light the Church on fire the night before? People liked my walk to this historic place of worship! Sen. Susan Collins, Sen. James Lankford, Sen. Ben Sasse. Please read @ MZHemingway below.https://twitter.com/realDonaldTrump/status/1267973369351360517 �?,2020-06-02 21:28:09,23367,88278,@MZHemingway,
1268009894885634054,https://twitter.com/realDonaldTrump/status/1268009894885634054,Media Falsely Claimed Violent Riots Were Peaceful And That Tear Gas Was Used Against Rioters https://thefederalist.com/2020/06/02/media-falsely-claimed-violent-riots-were-peaceful-and-that-tear-gas-was-used-against-rioters/#.XtcNEnwYfhc.twitter �?Fake News is hurting our Country so badly. Don’t burn down churches. This article is a must read!,2020-06-02 21:41:32,29399,94041,,
1268013914178142209,https://twitter.com/realDonaldTrump/status/1268013914178142209,“Chaos", lawlessness," and destruction take over New York.�?@ FoxNews When will Governor Cuomo call the Federal Government for help?""",2020/6/2 21:57,33099,153699,@FoxNews,,,,,,
1.26803E+18,"New York’s Finest are not being allowed to perform their MAGIC but regardless, and with the momentum that the Radical Left and others have been allowed to build, they will need additional help. NYC is totally out of control. @ NYCMayor & @ NYGovCuomo MUST PUT DOWN RIOTING NOW!",2020/6/2 22:58,22777,90835,"@NYCMayor,@NYGovCuomo",,,,,,,,
1.26803E+18,"Burgess Owens, Utah. “We weren’t to sure in 2016, but we voted for the right person to take us through this process.�?@ IngrahamAngle @ FoxNews Thank you Burgess. Working hard!",2020/6/2 23:15,16435,84877,"@IngrahamAngle,@FoxNews",,,,,,,,
1.26804E+18,"So pathetic to watch the Fake News Lamestream Media playing down the gravity and depravity of the Radical Left, looters and thugs, ripping up our Liberal Democrat run (only) cities. It is almost like they are all working together?",2020/6/2 23:29,52231,235042,,,,,,,,,
1.26812E+18,"I agree, unlike other states that are poorly run & managed, Texas is in great shape...and the Southern Border Wall, which is going up FAST, puts it in even better position!https://twitter.com/bretthavekost/status/1268023313240129536 �?,2020-06-03 04:52:52,13929,64487,,
1268124420377317383,https://twitter.com/realDonaldTrump/status/1268124420377317383,Thank you Ted. They got caught cold", but this should never be allowed to happen to an incoming administration again - Spied on. Makes Watergate look like small potatoes! OBAMAGATE!https://twitter.com/SenTedCruz/status/1267961695076417536 �?,2020/6/3 5:16,17139,56192,,,,,,,,
1.26812E+18,So true!https://twitter.com/SenTedCruz/status/1267929940869218307 �?2020-06-03 05:17:57,22736,77042,,,,,,,,,,
1.26813E+18,Fredo’s ratings are down more than 50%. People are tired of his act. @ CNN IS DYING!https://twitter.com/ChuckRossDC/status/1268032020199997440 �?2020-06-03 05:30:44,12807,50010,@CNN,,,,,,,,,
1.26813E+18,"Undercover Huber is a great spoof, funny, but at the same time sad, because the real @ JohnWHuber did absolutely NOTHING. He was a garbage disposal unit for important documents & then, tap, tap, tap, just drag it along & run out of time. A.G. Jeff Sessions was played like a drum!",2020/6/3 5:46,15667,56161,@JohnWHuber,,,,,,,,
1.26813E+18,Get tough police!https://twitter.com/BuckSexton/status/1268038738686414848 �?2020-06-03 05:47:48,14477,62804,,,,,,,,,,
1.26813E+18,The National Guard is ready!https://twitter.com/BuckSexton/status/1267810082517127169 �?2020-06-03 05:54:52,15168,55982,,,,,,,,,,
1.26814E+18,The knew it was Fake and went with it anyway. Lamestream Media is CORRUPT!https://twitter.com/henryrodgersdc/status/1267964170105950208 �?2020-06-03 06:04:30,15428,61555,,,,,,,,,,
1.26814E+18,Congratulations to Randy Feenstra on your big win in the Iowa Republican Primary. You will be a great Congressman!,2020/6/3 6:18,22718,140694,,,,,,,,,
1.26814E+18,LAW & ORDER!,2020/6/3 6:19,60560,373759,,,,,,,,,
1.26814E+18,"Really sick to watch the Fake and totally Slanted News(?) coming out of MSDNC and CNN. It bears NO relationship to the Truth or Facts. They are merely offshoots of the DNC, much like the @ nytimes and the Amazon @ washingtonpost. Just like 2016, but worse. Sad, but we will win big!",2020/6/3 6:27,32700,129944,"@nytimes,@washingtonpost",,,,,,,,
1.26817E+18,"If you watch Fake News @ CNN or MSDNC, you would think that the killers, terrorists, arsonists, anarchists, thugs, hoodlums, looters, ANTIFA & others, would be the nicest, kindest most wonderful people in the Whole Wide World. No, they are what they are - very bad for our Country!",2020/6/3 8:02,57942,226264,@CNN,,,,,,,,
1.26817E+18,"In 3 1/2 years, I’ve done much more for our Black population than Joe Biden has done in 43 years. Actually, he set them back big time with his Crime Bill, which he doesn’t even remember. I’ve done more for Black Americans, in fact, than any President in U.S. history, with...",2020/6/3 8:07,51445,235856,,,,,,,,,
1.26817E+18,"....the possible exception of another Republican President, the late, great, Abraham Lincoln...and it’s not even close. The Democrats know this, and so does the Fake News, but they refuse to write or say it because they are inherently corrupt! See “pinned�?above.",2020/6/3 8:07,23700,115601,,,,,,,,,
1.26835E+18,"Probably the only thing Barack Obama & I have in common is that we both had the honor of firing Jim Mattis, the world’s most overrated General. I asked for his letter of resignation, & felt great about it. His nickname was “Chaos�? which I didn’t like, & changed to “Mad Dog�?..",2020/6/3 20:02,37750,188435,,,,,,,,,
1.26835E+18,"...His primary strength was not military, but rather personal public relations. I gave him a new life, things to do, and battles to win, but he seldom “brought home the bacon�? I didn’t like his “leadership�?style or much else about him, and many others agree. Glad he is gone!",2020/6/3 20:02,20674,104924,,,,,,,,,
1.26836E+18,"I feel more and more confident that our economy is in the early stages of coming back very strong. Not everyone agrees with me, but I have little doubt. Watch for September, October, November. Next year will be one of the best ever, and look at the Stock Market NOW!",2020/6/3 20:45,45815,259183,,,,,,,,,
1.26837E+18,"They spied on the Trump Campaign, and got caught!!!https://twitter.com/thehill/status/1268216397940875264 �?,2020-06-03 21:15:50,27081,90230,,
1268392491310612481,https://twitter.com/realDonaldTrump/status/1268392491310612481,FBI & DOJ had NO EVIDENCE to start an investigation against President Trump. @ FoxNews “These are people with subversive actions and outright lies. They doctored documents.�?@ jasoninthehouse Now proven conclusively that this was the political crime of the century!,2020-06-03 23:01:50,26600,94384,@FoxNews","@jasoninthehouse""",,,,,,,,,,,
1.2684E+18,Great job Ted. Country is proud of you!!!https://twitter.com/GOPChairwoman/status/1268266090943131648 �?2020-06-03 23:18:10,30513,114596,,,,,,,,,,
1.2684E+18,Wow. Very impressive Josh!https://twitter.com/HawleyMO/status/1268238790184894466 �?2020-06-03 23:25:35,18019,62963,,,,,,,,,,
1.2684E+18,YES!https://twitter.com/DonaldJTrumpJr/status/1268171121939152898 �?2020-06-03 23:28:35,14897,68487,,,,,,,,,,
1.26849E+18,Caught!https://twitter.com/GOPChairwoman/status/1268266090943131648 �?2020-06-04 05:16:12,22892,74594,,,,,,,,,,
1.26849E+18,Nasty!https://twitter.com/stillgray/status/1268042460518735872 �?2020-06-04 05:17:31,15803,68163,,,,,,,,,,
1.26849E+18,This Witch Hunt should never have begun!https://twitter.com/GOP/status/1268206347641896962 �?2020-06-04 05:21:28,13841,47480,,,,,,,,,,
1.26849E+18,Unfair!https://twitter.com/seanmdav/status/1268207383739871234 �?2020-06-04 05:22:59,9102,35976,,,,,,,,,,
1.26849E+18,Thank you Matt!https://twitter.com/RepMattGaetz/status/1268203940048445441 �?2020-06-04 05:24:23,13057,45133,,,,,,,,,,
1.26849E+18,Good work Ted!https://twitter.com/seanmdav/status/1268205855960424448 �?2020-06-04 05:27:06,8153,33695,,,,,,,,,,
1.26849E+18,Section 230!https://twitter.com/charliekirk11/status/1268185849176264705 �?2020-06-04 05:29:45,14832,48082,,,,,,,,,,
1.26849E+18,Great Book. Make Charlie Number One Again!https://twitter.com/charliekirk11/status/1225159300089143296 �?2020-06-04 05:31:37,7200,31465,,,,,,,,,,
1.26849E+18,Interesting!https://twitter.com/charliekirk11/status/1268324092748292097 �?2020-06-04 05:34:25,11008,40317,,,,,,,,,,
1.26849E+18,"No. Roger was a victim of a corrupt and illegal Witch Hunt, one which will go down as the greatest political crime in history. He can sleep well at night!https://twitter.com/charliekirk11/status/1267905498784821248 �?,2020-06-04 05:48:03,14097,46774,,
1268495209790353408,https://twitter.com/realDonaldTrump/status/1268495209790353408,So many people hurt!https://twitter.com/bennyjohnson/status/1268208931056365568 �?2020-06-04 05:50:00,11929,42556,,
1268495510647836673,https://twitter.com/realDonaldTrump/status/1268495510647836673,How are they doing together?https://twitter.com/RyanAFournier/status/1268204179849437187 �?2020-06-04 05:51:11,10875,46122,,
1268496283649609730,https://twitter.com/realDonaldTrump/status/1268496283649609730,Mueller should have never been appointed", although he did prove that I must be the most honest man in America!https://twitter.com/johncardillo/status/1268201701527490561 �?,2020/6/4 5:54,14546,53108,,,,,,,,
1.2685E+18,True!https://twitter.com/bennyjohnson/status/1268186178198671360 �?2020-06-04 05:54:52,16674,70266,,,,,,,,,,
1.2685E+18,The Fake Newspaper!https://twitter.com/trumpwarroom/status/1267872606159613952 �?2020-06-04 05:58:17,16139,53116,,,,,,,,,,
1.2685E+18,LAW & ORDER!,2020/6/4 5:58,50810,314662,,,,,,,,,
1.2685E+18,MAKE AMERICA GREAT AGAIN!,2020/6/4 5:59,90894,558149,,,,,,,,,
1.26852E+18,Disgraceful!https://twitter.com/DonaldJTrumpJr/status/1268161034055028739 �?2020-06-04 07:38:46,28608,118742,,,,,,,,,,
1.26855E+18,"Please let this serve as my Complete and Total Endorsement of a great fighter and ally in North Carolina, @ LyndaBennettNC. She is strong on Crime, Borders, Military, our Great Vets & 2A. She will be a great help to me in DC. EARLY VOTING STARTS TODAY. We need Lynda Bennett! # NC11",2020/6/4 9:37,25767,102483,@LyndaBennettNC,#NC11,,,,,,,
